Date,Team 1,FT,Team 2
Thu Aug 8 1985,SC Eisenstadt,0-2,Austria Wien
Fri Aug 9 1985,FC Kaernten,0-0,FC Blau Weiss Linz
Fri Aug 9 1985,LASK Linz,4-0,Salzburger AK 1914
Fri Aug 9 1985,Rapid Wien,3-1,FC Admira Wacker
Fri Aug 9 1985,Sturm Graz,0-0,Dsv Leoben
Fri Aug 9 1985,FC Wacker Innsbruck,1-1,Grazer Ak
Tue Aug 13 1985,Dsv Leoben,1-1,SC Eisenstadt
Tue Aug 13 1985,Grazer Ak,1-2,FC Kaernten
Tue Aug 13 1985,Rapid Wien,6-0,FC Wacker Innsbruck
Tue Aug 13 1985,Salzburger AK 1914,0-0,Sturm Graz
Tue Aug 13 1985,FC Blau Weiss Linz,0-0,LASK Linz
Fri Aug 16 1985,FC Kaernten,2-2,Rapid Wien
Fri Aug 16 1985,Austria Wien,1-2,Dsv Leoben
Fri Aug 16 1985,LASK Linz,1-3,Grazer Ak
Fri Aug 16 1985,SC Eisenstadt,3-2,Salzburger AK 1914
Fri Aug 16 1985,Sturm Graz,3-1,FC Blau Weiss Linz
Fri Aug 16 1985,FC Wacker Innsbruck,4-1,FC Admira Wacker
Tue Aug 20 1985,FC Admira Wacker,2-2,Dsv Leoben
Tue Aug 20 1985,Grazer Ak,0-0,Sturm Graz
Tue Aug 20 1985,Salzburger AK 1914,0-2,Austria Wien
Tue Aug 20 1985,FC Blau Weiss Linz,2-0,SC Eisenstadt
Tue Aug 20 1985,FC Wacker Innsbruck,3-2,FC Kaernten
Fri Aug 23 1985,FC Kaernten,0-0,FC Admira Wacker
Fri Aug 23 1985,Austria Wien,7-1,FC Blau Weiss Linz
Fri Aug 23 1985,LASK Linz,1-1,FC Wacker Innsbruck
Fri Aug 23 1985,SC Eisenstadt,1-1,Grazer Ak
Sat Aug 24 1985,Dsv Leoben,4-2,Salzburger AK 1914
Sat Aug 24 1985,Sturm Graz,2-2,Rapid Wien
Tue Aug 27 1985,FC Admira Wacker,2-0,Salzburger AK 1914
Tue Aug 27 1985,FC Kaernten,1-1,LASK Linz
Tue Aug 27 1985,Grazer Ak,1-5,Austria Wien
Tue Aug 27 1985,Rapid Wien,6-0,SC Eisenstadt
Tue Aug 27 1985,FC Blau Weiss Linz,3-2,Dsv Leoben
Tue Aug 27 1985,FC Wacker Innsbruck,1-1,Sturm Graz
Fri Aug 30 1985,LASK Linz,2-1,FC Admira Wacker
Fri Aug 30 1985,Salzburger AK 1914,1-1,FC Blau Weiss Linz
Fri Aug 30 1985,SC Eisenstadt,1-1,FC Wacker Innsbruck
Fri Aug 30 1985,Sturm Graz,1-1,FC Kaernten
Sat Aug 31 1985,Dsv Leoben,0-7,Grazer Ak
Sat Aug 31 1985,Austria Wien,0-0,Rapid Wien
Fri Sep 6 1985,FC Admira Wacker,2-0,FC Blau Weiss Linz
Fri Sep 6 1985,FC Kaernten,1-1,SC Eisenstadt
Fri Sep 6 1985,Grazer Ak,3-0,Salzburger AK 1914
Fri Sep 6 1985,LASK Linz,1-0,Sturm Graz
