Date,Team 1,FT,Team 2
Sun Sep 8 1985,Atalanta,1-2,As Roma
Sun Sep 8 1985,As Bari,0-1,AC Milan
Sun Sep 8 1985,Acf Fiorentina,1-0,Sampdoria
Sun Sep 8 1985,Inter,3-1,Pisa SC
Sun Sep 8 1985,Juventus,1-0,US Avellino
Sun Sep 8 1985,Ssc Napoli,2-1,Calcio Como
Sun Sep 8 1985,Udinese Calcio,0-0,Torino FC
Sun Sep 8 1985,Hellas Verona,2-2,US Lecce
Sun Sep 15 1985,Atalanta,2-1,Inter
Sun Sep 15 1985,Torino FC,2-1,Acf Fiorentina
Sun Sep 15 1985,Sampdoria,2-0,As Bari
Sun Sep 15 1985,As Roma,1-0,Udinese Calcio
Sun Sep 15 1985,Pisa SC,1-1,Ssc Napoli
Sun Sep 15 1985,AC Milan,1-0,US Lecce
Sun Sep 15 1985,US Avellino,3-1,Hellas Verona
Sun Sep 15 1985,Calcio Como,0-1,Juventus
Sun Sep 22 1985,Juventus,3-1,Pisa SC
Sun Sep 22 1985,US Lecce,0-0,Torino FC
Sun Sep 22 1985,Hellas Verona,3-0,Calcio Como
Sun Sep 22 1985,Ssc Napoli,1-0,Atalanta
Sun Sep 22 1985,Udinese Calcio,2-1,Sampdoria
Sun Sep 22 1985,Acf Fiorentina,2-0,AC Milan
Sun Sep 22 1985,As Bari,2-0,As Roma
Sun Sep 22 1985,Inter,3-1,US Avellino
Sun Sep 29 1985,Udinese Calcio,1-1,Inter
Sun Sep 29 1985,Hellas Verona,0-1,Juventus
Sun Sep 29 1985,Torino FC,1-0,Sampdoria
Sun Sep 29 1985,Ssc Napoli,1-1,As Roma
Sun Sep 29 1985,Acf Fiorentina,3-1,US Lecce
Sun Sep 29 1985,As Bari,1-1,Calcio Como
Sun Sep 29 1985,Atalanta,1-2,Pisa SC
Sun Sep 29 1985,AC Milan,3-0,US Avellino
Sun Oct 6 1985,Inter,0-0,Hellas Verona
Sun Oct 6 1985,Sampdoria,1-1,AC Milan
Sun Oct 6 1985,As Roma,2-0,Torino FC
Sun Oct 6 1985,Pisa SC,1-1,As Bari
Sun Oct 6 1985,US Avellino,2-2,Udinese Calcio
Sun Oct 6 1985,Juventus,2-0,Atalanta
Sun Oct 6 1985,Calcio Como,0-0,Acf Fiorentina
Sun Oct 6 1985,US Lecce,0-0,Ssc Napoli
Sun Oct 13 1985,Torino FC,1-2,Juventus
Sun Oct 13 1985,Acf Fiorentina,0-0,Ssc Napoli
Sun Oct 13 1985,Udinese Calcio,1-1,Pisa SC
Sun Oct 13 1985,AC Milan,1-0,Calcio Como
Sun Oct 13 1985,US Avellino,1-0,As Roma
Sun Oct 13 1985,Hellas Verona,2-1,Sampdoria
Sun Oct 13 1985,Atalanta,3-1,US Lecce
Sun Oct 13 1985,As Bari,1-3,Inter
Sun Oct 20 1985,As Roma,2-1,Acf Fiorentina
Sun Oct 20 1985,Sampdoria,0-0,Atalanta
Sun Oct 20 1985,Pisa SC,1-1,US Avellino
Sun Oct 20 1985,Ssc Napoli,5-0,Hellas Verona
Sun Oct 20 1985,US Lecce,0-1,Inter
Sun Oct 20 1985,Juventus,4-0,As Bari
Sun Oct 20 1985,Calcio Como,0-0,Udinese Calcio
Sun Oct 20 1985,AC Milan,1-0,Torino FC
Sun Oct 27 1985,As Bari,2-0,US Lecce
Sun Oct 27 1985,Hellas Verona,1-0,AC Milan
Sun Oct 27 1985,Udinese Calcio,1-2,Juventus
Sun Oct 27 1985,Torino FC,2-1,Ssc Napoli
Sun Oct 27 1985,Atalanta,0-0,Acf Fiorentina
Sun Oct 27 1985,Inter,2-1,As Roma
Sun Oct 27 1985,US Avellino,1-4,Calcio Como
Sun Oct 27 1985,Pisa SC,0-2,Sampdoria
Sun Nov 3 1985,Sampdoria,0-2,US Avellino
Sun Nov 3 1985,AC Milan,1-0,Pisa SC
Sun Nov 3 1985,Torino FC,1-0,As Bari
Sun Nov 3 1985,Ssc Napoli,1-0,Juventus
Sun Nov 3 1985,Acf Fiorentina,3-0,Inter
Sun Nov 3 1985,Calcio Como,0-2,Atalanta
Sun Nov 3 1985,As Roma,2-1,Hellas Verona
Sun Nov 3 1985,US Lecce,2-0,Udinese Calcio
Sun Nov 10 1985,Inter,1-1,Ssc Napoli
Sun Nov 10 1985,Udinese Calcio,0-0,AC Milan
Sun Nov 10 1985,Sampdoria,2-0,US Lecce
Sun Nov 10 1985,Juventus,3-1,As Roma
Sun Nov 10 1985,Hellas Verona,2-2,Acf Fiorentina
Sun Nov 10 1985,As Bari,0-0,Atalanta
Sun Nov 10 1985,US Avellino,0-0,Torino FC
Sun Nov 10 1985,Pisa SC,4-1,Calcio Como
Sun Nov 24 1985,US Lecce,2-2,US Avellino
Sun Nov 24 1985,As Roma,2-1,AC Milan
Sun Nov 24 1985,Ssc Napoli,1-1,Udinese Calcio
Sun Nov 24 1985,Torino FC,4-1,Pisa SC
Sun Nov 24 1985,Inter,1-1,Juventus
Sun Nov 24 1985,Acf Fiorentina,0-0,As Bari
Sun Nov 24 1985,Atalanta,0-0,Hellas Verona
Sun Nov 24 1985,Calcio Como,2-2,Sampdoria
Sun Dec 1 1985,Juventus,1-0,Acf Fiorentina
Sun Dec 1 1985,Udinese Calcio,5-1,Hellas Verona
Sun Dec 1 1985,US Avellino,1-0,Atalanta
Sun Dec 1 1985,Calcio Como,1-1,Torino FC
Sun Dec 1 1985,AC Milan,2-2,Inter
Sun Dec 1 1985,Pisa SC,3-0,US Lecce
Sun Dec 1 1985,Sampdoria,1-0,As Roma
Sun Dec 1 1985,As Bari,1-2,Ssc Napoli
Sun Dec 8 1985,Hellas Verona,2-0,As Bari
Sun Dec 8 1985,Atalanta,1-1,Udinese Calcio
Sun Dec 8 1985,Acf Fiorentina,1-0,US Avellino
Sun Dec 8 1985,Inter,3-3,Torino FC
Sun Dec 8 1985,Juventus,1-0,Sampdoria
Sun Dec 8 1985,US Lecce,1-4,Calcio Como
Sun Dec 8 1985,Ssc Napoli,2-0,AC Milan
Sun Dec 8 1985,As Roma,1-0,Pisa SC
Sun Dec 15 1985,Udinese Calcio,2-2,Acf Fiorentina
Sun Dec 15 1985,Torino FC,0-0,Atalanta
Sun Dec 15 1985,Sampdoria,2-0,Ssc Napoli
Sun Dec 15 1985,Pisa SC,0-1,Hellas Verona
Sun Dec 15 1985,AC Milan,0-0,Juventus
Sun Dec 15 1985,US Lecce,0-3,As Roma
Sun Dec 15 1985,US Avellino,0-0,As Bari
Sun Dec 15 1985,Calcio Como,1-0,Inter
Sun Dec 22 1985,Juventus,4-0,US Lecce
Sun Dec 22 1985,Inter,1-0,Sampdoria
Sun Dec 22 1985,Hellas Verona,1-0,Torino FC
Sun Dec 22 1985,As Roma,0-0,Calcio Como
Sun Dec 22 1985,Acf Fiorentina,1-1,Pisa SC
Sun Dec 22 1985,Ssc Napoli,1-0,US Avellino
Sun Dec 22 1985,As Bari,1-0,Udinese Calcio
Sun Dec 22 1985,Atalanta,1-1,AC Milan
Sun Jan 5 1986,Sampdoria,2-2,Acf Fiorentina
Sun Jan 5 1986,Torino FC,2-0,Udinese Calcio
Sun Jan 5 1986,As Roma,4-0,Atalanta
Sun Jan 5 1986,Pisa SC,1-0,Inter
Sun Jan 5 1986,US Lecce,1-0,Hellas Verona
Sun Jan 5 1986,Calcio Como,1-1,Ssc Napoli
Sun Jan 5 1986,US Avellino,0-0,Juventus
Sun Jan 5 1986,AC Milan,0-0,As Bari
Sun Jan 12 1986,Inter,1-3,Atalanta
Sun Jan 12 1986,Hellas Verona,2-0,US Avellino
Sun Jan 12 1986,Udinese Calcio,0-2,As Roma
Sun Jan 12 1986,Ssc Napoli,0-1,Pisa SC
Sun Jan 12 1986,As Bari,0-0,Sampdoria
Sun Jan 12 1986,Juventus,0-0,Calcio Como
Sun Jan 12 1986,Acf Fiorentina,0-0,Torino FC
Sun Jan 12 1986,US Lecce,0-2,AC Milan
Sun Jan 19 1986,AC Milan,1-0,Acf Fiorentina
Sun Jan 19 1986,Pisa SC,1-1,Juventus
Sun Jan 19 1986,Torino FC,3-1,US Lecce
Sun Jan 19 1986,As Roma,2-1,As Bari
Sun Jan 19 1986,Sampdoria,3-0,Udinese Calcio
Sun Jan 19 1986,US Avellino,1-0,Inter
Sun Jan 19 1986,Calcio Como,1-0,Hellas Verona
Sun Jan 19 1986,Atalanta,0-0,Ssc Napoli
Sun Jan 26 1986,As Roma,2-0,Ssc Napoli
Sun Jan 26 1986,Sampdoria,0-0,Torino FC
Sun Jan 26 1986,Pisa SC,1-1,Atalanta
Sun Jan 26 1986,US Lecce,2-1,Acf Fiorentina
Sun Jan 26 1986,Inter,2-1,Udinese Calcio
Sun Jan 26 1986,Calcio Como,1-1,As Bari
Sun Jan 26 1986,US Avellino,1-1,AC Milan
Sun Jan 26 1986,Juventus,3-0,Hellas Verona
Sun Feb 9 1986,Acf Fiorentina,1-0,Calcio Como
Sun Feb 9 1986,Hellas Verona,0-0,Inter
Sun Feb 9 1986,Udinese Calcio,3-1,US Avellino
Sun Feb 9 1986,Torino FC,0-1,As Roma
Sun Feb 9 1986,Atalanta,0-0,Juventus
Sun Feb 9 1986,AC Milan,2-2,Sampdoria
Sun Feb 9 1986,As Bari,0-0,Pisa SC
Sun Feb 9 1986,Ssc Napoli,1-0,US Lecce
Sun Feb 16 1986,As Roma,5-1,US Avellino
Sun Feb 16 1986,Juventus,1-1,Torino FC
Sun Feb 16 1986,Pisa SC,0-0,Udinese Calcio
Sun Feb 16 1986,Sampdoria,0-0,Hellas Verona
Sun Feb 16 1986,Inter,1-0,As Bari
Sun Feb 16 1986,Calcio Como,1-1,AC Milan
Sun Feb 16 1986,Ssc Napoli,0-0,Acf Fiorentina
Sun Feb 16 1986,US Lecce,2-1,Atalanta
Sun Feb 23 1986,Udinese Calcio,2-2,Calcio Como
Sun Feb 23 1986,Hellas Verona,2-2,Ssc Napoli
Sun Feb 23 1986,Torino FC,2-0,AC Milan
Sun Feb 23 1986,Inter,3-0,US Lecce
Sun Feb 23 1986,As Bari,0-3,Juventus
Sun Feb 23 1986,US Avellino,1-1,Pisa SC
Sun Feb 23 1986,Atalanta,2-1,Sampdoria
Sun Feb 23 1986,Acf Fiorentina,1-1,As Roma
Sun Mar 2 1986,Juventus,2-1,Udinese Calcio
Sun Mar 2 1986,Sampdoria,3-0,Pisa SC
Sun Mar 2 1986,As Roma,3-1,Inter
Sun Mar 2 1986,Ssc Napoli,3-1,Torino FC
Sun Mar 2 1986,Calcio Como,1-1,US Avellino
Sun Mar 2 1986,US Lecce,1-1,As Bari
Sun Mar 2 1986,Acf Fiorentina,0-0,Atalanta
Sun Mar 2 1986,AC Milan,1-1,Hellas Verona
Sun Mar 9 1986,Juventus,1-1,Ssc Napoli
Sun Mar 9 1986,US Avellino,2-1,Sampdoria
Sun Mar 9 1986,Hellas Verona,3-2,As Roma
Sun Mar 9 1986,Udinese Calcio,2-1,US Lecce
Sun Mar 9 1986,Pisa SC,0-1,AC Milan
Sun Mar 9 1986,As Bari,1-0,Torino FC
Sun Mar 9 1986,Inter,2-0,Acf Fiorentina
