Date,Team 1,FT,Team 2
Tue Jul 16 1985,Toulouse FC,4-1,As Nancy
Tue Jul 16 1985,SC Bastia,2-4,Paris Saint Germain
Tue Jul 16 1985,Lille OSC,3-1,Stade Brest
Tue Jul 16 1985,FC Metz,2-3,RC Lens
Tue Jul 16 1985,Le Havre Ac,1-0,Olympique Marseille
Tue Jul 16 1985,Girondins Bordeaux,1-0,OGC Nice
Tue Jul 16 1985,RC Strasbourg,1-1,Stade Rennes
Tue Jul 16 1985,As Monaco,1-1,FC Sochaux
Tue Jul 16 1985,Sporting Toulon Var,0-0,FC Nantes
Tue Jul 16 1985,Stade Laval,0-0,Aj Auxerre
Fri Jul 19 1985,RC Lens,6-0,SC Bastia
Fri Jul 19 1985,Paris Saint Germain,3-0,Lille OSC
Fri Jul 19 1985,Stade Brest,0-1,Girondins Bordeaux
Fri Jul 19 1985,FC Sochaux,4-1,Toulouse FC
Fri Jul 19 1985,Aj Auxerre,2-0,Olympique Marseille
Fri Jul 19 1985,Sporting Toulon Var,1-0,RC Strasbourg
Fri Jul 19 1985,As Nancy,3-0,Le Havre Ac
Fri Jul 19 1985,FC Nantes,1-1,As Monaco
Fri Jul 19 1985,Stade Rennes,0-0,FC Metz
Fri Jul 19 1985,OGC Nice,0-0,Stade Laval
Fri Jul 26 1985,Toulouse FC,1-3,Paris Saint Germain
Fri Jul 26 1985,Girondins Bordeaux,2-1,RC Lens
Fri Jul 26 1985,As Monaco,0-2,Sporting Toulon Var
Fri Jul 26 1985,Le Havre Ac,3-3,Aj Auxerre
Fri Jul 26 1985,SC Bastia,0-2,Stade Rennes
Fri Jul 26 1985,Lille OSC,3-1,As Nancy
Fri Jul 26 1985,RC Strasbourg,1-2,FC Nantes
Fri Jul 26 1985,FC Metz,2-0,FC Sochaux
Fri Jul 26 1985,Stade Laval,0-0,Stade Brest
Fri Jul 26 1985,Olympique Marseille,2-1,OGC Nice
Tue Jul 30 1985,Paris Saint Germain,1-0,Girondins Bordeaux
Tue Jul 30 1985,Sporting Toulon Var,2-1,FC Metz
Tue Jul 30 1985,RC Lens,2-0,Toulouse FC
Tue Jul 30 1985,FC Nantes,2-0,SC Bastia
Tue Jul 30 1985,OGC Nice,1-1,Aj Auxerre
Tue Jul 30 1985,FC Sochaux,1-1,Le Havre Ac
Tue Jul 30 1985,Stade Rennes,0-1,As Monaco
Tue Jul 30 1985,RC Strasbourg,2-1,Lille OSC
Tue Jul 30 1985,As Nancy,1-0,Stade Laval
Tue Jul 30 1985,Stade Brest,2-1,Olympique Marseille
Fri Aug 2 1985,Stade Laval,2-2,Paris Saint Germain
Fri Aug 2 1985,Girondins Bordeaux,1-0,As Nancy
Fri Aug 2 1985,Olympique Marseille,3-3,RC Lens
Fri Aug 2 1985,SC Bastia,2-1,Sporting Toulon Var
Fri Aug 2 1985,FC Metz,0-0,FC Nantes
Fri Aug 2 1985,Lille OSC,2-1,FC Sochaux
Fri Aug 2 1985,As Monaco,2-0,RC Strasbourg
Fri Aug 2 1985,Aj Auxerre,1-2,Stade Brest
Fri Aug 2 1985,Toulouse FC,4-1,Stade Rennes
Fri Aug 2 1985,Le Havre Ac,1-2,OGC Nice
Tue Aug 6 1985,FC Sochaux,2-0,SC Bastia
Fri Aug 9 1985,Paris Saint Germain,2-0,Olympique Marseille
Fri Aug 9 1985,RC Lens,3-1,Stade Laval
Fri Aug 9 1985,FC Nantes,1-0,Toulouse FC
Fri Aug 9 1985,Sporting Toulon Var,1-1,Girondins Bordeaux
Fri Aug 9 1985,As Monaco,0-0,FC Metz
Fri Aug 9 1985,RC Strasbourg,2-1,Le Havre Ac
Fri Aug 9 1985,Stade Rennes,2-0,Lille OSC
Fri Aug 9 1985,As Nancy,1-0,Aj Auxerre
Fri Aug 9 1985,Stade Brest,1-1,OGC Nice
Thu Aug 15 1985,FC Metz,0-0,RC Strasbourg
Fri Aug 16 1985,Aj Auxerre,0-1,Paris Saint Germain
Fri Aug 16 1985,Lille OSC,0-1,FC Nantes
Fri Aug 16 1985,Girondins Bordeaux,3-2,Stade Rennes
Fri Aug 16 1985,OGC Nice,1-1,RC Lens
Fri Aug 16 1985,SC Bastia,0-0,As Monaco
Fri Aug 16 1985,Olympique Marseille,2-3,As Nancy
Fri Aug 16 1985,Toulouse FC,4-0,Sporting Toulon Var
Fri Aug 16 1985,Stade Laval,3-1,FC Sochaux
Fri Aug 16 1985,Le Havre Ac,2-0,Stade Brest
Fri Aug 23 1985,As Nancy,3-0,OGC Nice
Sat Aug 24 1985,Paris Saint Germain,2-0,Stade Brest
Sat Aug 24 1985,FC Nantes,1-0,Stade Laval
Sat Aug 24 1985,RC Lens,4-1,Le Havre Ac
Sat Aug 24 1985,RC Strasbourg,3-2,Girondins Bordeaux
Sat Aug 24 1985,As Monaco,3-0,Toulouse FC
Sat Aug 24 1985,Sporting Toulon Var,1-1,Lille OSC
Sat Aug 24 1985,FC Metz,3-0,SC Bastia
Sat Aug 24 1985,Stade Rennes,4-1,Aj Auxerre
Sat Aug 24 1985,FC Sochaux,1-1,Olympique Marseille
Tue Aug 27 1985,Stade Laval,2-0,Sporting Toulon Var
Fri Aug 30 1985,OGC Nice,0-0,Paris Saint Germain
Fri Aug 30 1985,Girondins Bordeaux,5-1,As Monaco
Fri Aug 30 1985,Olympique Marseille,1-0,FC Nantes
Fri Aug 30 1985,Lille OSC,1-0,RC Lens
Fri Aug 30 1985,Stade Brest,0-2,As Nancy
Fri Aug 30 1985,Toulouse FC,2-0,FC Metz
Fri Aug 30 1985,Le Havre Ac,1-0,Stade Rennes
Fri Aug 30 1985,SC Bastia,2-0,RC Strasbourg
Fri Aug 30 1985,Aj Auxerre,3-2,FC Sochaux
Tue Sep 3 1985,Paris Saint Germain,2-0,As Nancy
Tue Sep 3 1985,FC Nantes,2-1,Le Havre Ac
Tue Sep 3 1985,RC Lens,1-0,Stade Brest
Tue Sep 3 1985,FC Sochaux,2-1,Girondins Bordeaux
Tue Sep 3 1985,FC Metz,4-0,Lille OSC
Tue Sep 3 1985,RC Strasbourg,0-3,Toulouse FC
Tue Sep 3 1985,Stade Rennes,1-0,Stade Laval
Tue Sep 3 1985,As Monaco,0-1,OGC Nice
Tue Sep 3 1985,Sporting Toulon Var,0-0,Olympique Marseille
Tue Sep 3 1985,SC Bastia,0-0,Aj Auxerre
Fri Sep 13 1985,Stade Laval,1-1,FC Metz
Fri Sep 13 1985,Aj Auxerre,2-0,RC Strasbourg
Fri Sep 13 1985,Stade Brest,2-1,Sporting Toulon Var
Fri Sep 13 1985,Olympique Marseille,1-2,Stade Rennes
Fri Sep 13 1985,As Nancy,2-1,RC Lens
Sat Sep 14 1985,Le Havre Ac,1-2,Paris Saint Germain
Sat Sep 14 1985,Girondins Bordeaux,2-1,FC Nantes
