Date,Team 1,FT,Team 2
Sat May 8 2010,Botafogo RJ,3-3,Santos FC
Sat May 8 2010,Atletico GO,0-0,Gremio Porto Alegre
Sat May 8 2010,Se Palmeiras,1-0,EC Vitoria Ba
Sun May 9 2010,Flamengo RJ,1-1,Sao Paulo FC
Sun May 9 2010,Atletico Mineiro,2-1,Vasco Da Gama
Sun May 9 2010,Internacional,1-2,Cruzeiro EC
Sun May 9 2010,Corinthians SP,2-1,Atletico Paranaense
Sun May 9 2010,Ceara SC,1-0,Fluminense RJ
Sun May 9 2010,Guarani FC,1-0,Goias EC
Sun May 9 2010,Avai FC,6-1,Gremio Barueri
Sat May 15 2010,Fluminense RJ,1-0,Atletico GO
Sat May 15 2010,Gremio Barueri,4-0,Atletico Mineiro
Sat May 15 2010,EC Vitoria Ba,1-1,Flamengo RJ
Sun May 16 2010,Sao Paulo FC,1-2,Botafogo RJ
Sun May 16 2010,Gremio Porto Alegre,1-2,Corinthians SP
Sun May 16 2010,Goias EC,2-3,Internacional
Sun May 16 2010,Santos FC,1-1,Ceara SC
Sun May 16 2010,Vasco Da Gama,0-0,Se Palmeiras
Sun May 16 2010,Cruzeiro EC,2-2,Avai FC
Sun May 16 2010,Atletico Paranaense,2-2,Guarani FC
Sat May 22 2010,Botafogo RJ,3-0,Goias EC
Sat May 22 2010,Atletico GO,1-2,Santos FC
Sat May 22 2010,Se Palmeiras,4-2,Gremio Porto Alegre
Sun May 23 2010,Corinthians SP,1-0,Fluminense RJ
Sun May 23 2010,Atletico Mineiro,3-1,Atletico Paranaense
Sun May 23 2010,Internacional,0-2,Sao Paulo FC
Sun May 23 2010,Ceara SC,1-0,EC Vitoria Ba
Sun May 23 2010,Avai FC,2-0,Vasco Da Gama
Sun May 23 2010,Flamengo RJ,3-1,Gremio Barueri
Sun May 23 2010,Guarani FC,2-2,Cruzeiro EC
Thu May 27 2010,EC Vitoria Ba,4-3,Atletico Mineiro
Thu May 27 2010,Gremio Porto Alegre,3-0,Avai FC
Thu May 27 2010,Fluminense RJ,2-1,Flamengo RJ
Thu May 27 2010,Sao Paulo FC,1-0,Se Palmeiras
Thu May 27 2010,Gremio Barueri,2-2,Corinthians SP
Thu May 27 2010,Santos FC,3-1,Guarani FC
Thu May 27 2010,Cruzeiro EC,1-0,Botafogo RJ
Fri May 28 2010,Vasco Da Gama,3-2,Internacional
Fri May 28 2010,Atletico Paranaense,2-1,Atletico GO
Fri May 28 2010,Goias EC,0-0,Ceara SC
Sat May 29 2010,Flamengo RJ,1-1,Gremio Porto Alegre
Sat May 29 2010,Se Palmeiras,0-0,Gremio Barueri
Sat May 29 2010,Avai FC,0-0,EC Vitoria Ba
Sun May 30 2010,Corinthians SP,4-2,Santos FC
Sun May 30 2010,Guarani FC,0-0,Sao Paulo FC
Sun May 30 2010,Atletico Mineiro,1-3,Fluminense RJ
Sun May 30 2010,Internacional,4-1,Atletico Paranaense
Sun May 30 2010,Ceara SC,1-0,Cruzeiro EC
Sun May 30 2010,Atletico GO,1-3,Goias EC
Sun May 30 2010,Botafogo RJ,1-1,Vasco Da Gama
Thu Jun 3 2010,Atletico Paranaense,3-2,Botafogo RJ
Thu Jun 3 2010,Fluminense RJ,2-1,EC Vitoria Ba
Thu Jun 3 2010,Gremio Barueri,1-0,Atletico GO
Thu Jun 3 2010,Ceara SC,2-0,Avai FC
Thu Jun 3 2010,Se Palmeiras,0-1,Flamengo RJ
Thu Jun 3 2010,Goias EC,2-1,Sao Paulo FC
Thu Jun 3 2010,Cruzeiro EC,0-0,Santos FC
Fri Jun 4 2010,Gremio Porto Alegre,2-1,Atletico Mineiro
Fri Jun 4 2010,Vasco Da Gama,0-1,Guarani FC
Fri Jun 4 2010,Corinthians SP,2-0,Internacional
Sat Jun 5 2010,Avai FC,0-3,Fluminense RJ
Sat Jun 5 2010,Flamengo RJ,1-2,Goias EC
Sat Jun 5 2010,EC Vitoria Ba,1-0,Atletico Paranaense
Sun Jun 6 2010,Sao Paulo FC,3-1,Gremio Porto Alegre
Sun Jun 6 2010,Santos FC,4-0,Vasco Da Gama
Sun Jun 6 2010,Botafogo RJ,2-2,Corinthians SP
Sun Jun 6 2010,Atletico Mineiro,0-1,Ceara SC
Sun Jun 6 2010,Guarani FC,1-0,Gremio Barueri
Sun Jun 6 2010,Atletico GO,2-1,Cruzeiro EC
Sun Jun 6 2010,Internacional,1-1,Se Palmeiras
Thu Jul 15 2010,Gremio Porto Alegre,1-1,EC Vitoria Ba
Thu Jul 15 2010,Atletico Paranaense,0-2,Cruzeiro EC
Thu Jul 15 2010,Sao Paulo FC,1-2,Avai FC
Thu Jul 15 2010,Flamengo RJ,1-0,Botafogo RJ
Thu Jul 15 2010,Guarani FC,0-3,Internacional
Thu Jul 15 2010,Goias EC,0-0,Vasco Da Gama
Thu Jul 15 2010,Ceara SC,0-0,Corinthians SP
Fri Jul 16 2010,Se Palmeiras,2-1,Santos FC
Fri Jul 16 2010,Atletico Mineiro,3-2,Atletico GO
Fri Jul 16 2010,Fluminense RJ,1-1,Gremio Barueri
Sat Jul 17 2010,EC Vitoria Ba,3-2,Sao Paulo FC
Sat Jul 17 2010,Vasco Da Gama,3-1,Atletico Paranaense
Sun Jul 18 2010,Corinthians SP,1-0,Atletico Mineiro
